id,title,artist,track_id,artist_id,rank,hit,artist_popularity,followers,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6046,Nothin',N.O.R.E.,5ZKVNTG7yu7gbX4vryqS2X,4GMgdB3vwbBOc42hbXEi9p,10,Yes,61,85677,47,0.7809999999999999,0.8690000000000001,6,-6.0779999999999985,1,0.181,0.377,1.2e-06,0.301,0.7020000000000001,97.025
6501,Ms. Jackson,OutKast,0I3q5fE6wg7LIfHGngUTnV,1G9G7WwrXka3Z1r7aIDjI7,1,Yes,77,883082,79,0.843,0.805,4,-5.9460000000000015,0,0.269,0.142,0.0,0.0771,0.615,94.946
6592,If I Am,Nine Days,0yA6uXukVZbi29GcmtK6i5,306JHpIRGVaQd6OltnOzUO,68,No,52,24918,42,0.223,0.902,11,-5.955,1,0.0579,0.00587,1.63e-06,0.34,0.539,98.038
3943,Go Hard,DJ Khaled Featuring Kanye West & T-Pain,6stxKQ2M28z3YYHxVnyTVv,0QHgL1lAIqAw0HtD7YldmP,69,No,83,1859963,46,0.64,0.883,5,-4.011,0,0.0497,0.00866,0.0,0.488,0.379,130.005
6353,I Wanna Be Bad,Willa Ford,6f67kjvFmXZTA47K8JNVBU,0kuEP1E9k3WBEwMKwEmp9u,22,Yes,33,15400,44,0.647,0.818,9,-3.47,0,0.0647,0.234,1.89e-05,0.21600000000000005,0.816,180.019
4990,Just Might (Make Me Believe),Sugarland,4MSnF5Ajr8P0LqC4Zd66DH,0hYxQe3AK5jBPCr5MumLHD,60,No,60,550288,43,0.478,0.529,1,-5.164,1,0.0265,0.111,2.17e-06,0.109,0.294,139.80200000000002
2470,Blackout,Breathe Carolina,3RLC8jJmDOZwrJ5izaISXr,53M4Iv2RkzzxFFvW2B1jhC,32,No,64,179928,53,0.662,0.8190000000000001,6,-4.609,1,0.124,0.005370000000000001,0.0,0.0498,0.8009999999999999,122.951
2720,Don't Wanna Go Home,Jason Derulo,1r3myKmjWoOqRip99CmSj1,07YZf4WDAMNwqr4jfgOZ8y,14,Yes,87,4707420,64,0.6709999999999999,0.8079999999999999,2,-4.8610000000000015,0,0.0652,0.02,0.0,0.134,0.637,121.956
4961,Lo Que Me Gusta A Mi,Juanes,722QPOI0pGJJ0Y0P6ETzgE,0UWZUmn7sybxMCqrw9tGa7,94,No,78,1309193,42,0.684,0.8909999999999999,4,-5.224,1,0.0414,0.0568,0.0,0.0768,0.969,94.996
3616,It's My Life / Confessions Part II,Glee Cast,4EW8simi1XfAph3nfsaPzz,0SCbttzoZTnLFebDYmAWCm,30,No,77,833522,52,0.586,0.882,11,-3.794,0,0.0487,0.0385,0.0,0.32,0.706,131.00799999999998
2614,Country Must Be Country Wide,Brantley Gilbert,454JIJlQ8GvrCoBvSfq3KA,5q8HGNo0BjLWaTAhRtbwxa,50,No,72,1012690,57,0.442,0.775,6,-5.5870000000000015,1,0.0456,0.039,2.52e-06,0.108,0.471,83.413
5855,How You Want That,Loon Featuring Kelis,0EEYgsFx2xUQcFcQrwwEV3,2gie1bU1LwnxdFAJoTLjzT,88,No,57,7657,26,0.895,0.8270000000000001,8,-4.465,1,0.0598,0.343,0.000951,0.0435,0.899,101.2
2097,Catch My Breath,Kelly Clarkson,5qxPabNDnJQ551Tf4v6k3j,3BmGtnKgCSGYIUhmivXKWX,19,Yes,78,2840734,55,0.6920000000000001,0.908,9,-5.364,1,0.0677,0.0251,0.0,0.0933,0.513,124.042
2717,Frick Park Market,Mac Miller,2Y0kKL90NsxMNAHqvTuhps,4LLpKhyESsyAXpc4laK94U,60,No,77,2152268,53,0.593,0.809,6,-5.643,1,0.0597,0.0225,0.0,0.293,0.227,156.125
4377,Headlines (Friendship Never Ends),Spice Girls,4ll3zqElfObKDVSIitAIga,0uq5PttqEjj3IH1bzwcrXF,90,No,70,721322,41,0.5489999999999999,0.721,1,-4.795,1,0.0249,0.091,0.0,0.2,0.534,143.931
20,Bartier Cardi,Cardi B Featuring 21 Savage,75FDPwaULRdYDn4StFN2rT,4kYSro6naA4h99UJvo89HB,14,Yes,89,1832590,89,0.909,0.546,8,-7.513,1,0.175,0.000704,0.0008230000000000001,0.36,0.0986,138.043
4701,I Loved Her First,Heartland,0fZq48okuWkpAgjsWogAJ4,6B10yUcmUVw4RPKe6j58E9,34,No,44,6183,59,0.423,0.391,4,-6.517,1,0.0262,0.295,0.0,0.175,0.166,137.031
5195,Notice Me,NB Ridaz Featuring Angelina,2AsUEN8UMGcGC65rhcop8k,2KNDYRKdCzuKzCCUyjAcF4,84,No,51,82911,48,0.708,0.807,6,-2.938,0,0.222,0.182,0.0,0.274,0.7020000000000001,175.889
4388,Bartender,T-Pain Featuring Akon,5kxddRG1RZaZROadk7iC4D,3aQeKQSyrW4qWr35idm0cy,5,Yes,81,1340528,71,0.675,0.394,8,-8.539,1,0.133,0.0611,0.0,0.214,0.405,104.987
4580,Poppin',Chris Brown Featuring Jay Biz,3x1Kw9hX5jNYIUrplnnx1O,7bXgB6jMjp9ATFy66eO08Z,42,No,91,5836008,55,0.762,0.42,4,-3.02,0,0.036000000000000004,0.00996,0.0,0.0505,0.584,122.954
3710,Kiss A Girl,Keith Urban,4DyKZmONpoggnn3piyjad2,0u2FHSq3ln94y5Q57xazwf,16,Yes,77,2060801,55,0.653,0.7859999999999999,2,-5.417999999999998,1,0.0338,0.0103,2.19e-06,0.201,0.477,120.992
4261,Piece Of Me,Britney Spears,2EvwLVrnYbCZEG6Kx5DCRy,26dSoYclwsYLMAKD3tpOr4,18,Yes,80,3940051,67,0.769,0.638,11,-5.0539999999999985,1,0.21600000000000005,0.0902,0.0,0.0857,0.782,115.007
6454,Breathless,The Corrs,5OQGeJ1ceykovrykZsGhqL,1VbWUxZTRNY2gw3qZ1tg9W,34,No,63,293814,65,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.269,0.768,126.988
2128,So Many Girls,"DJ Drama Featuring Wale, Tyga & Roscoe Dash",0TQWWlESnqFsTfPGdCS6xa,5oNgAs7j5XcBMzWv3HAnHG,90,No,64,364620,41,0.602,0.866,6,-3.111,0,0.076,0.193,0.0,0.0695,0.586,145.059
6102,You Know That I Love You,Donell Jones,5QiTs0egWAq0k2O8HWKoEP,5KNqYrivNgVCHBssEUSu5B,54,No,61,354610,42,0.767,0.494,6,-5.349,1,0.0421,0.136,0.000277,0.0603,0.8009999999999999,96.003
6247,Riding With Private Malone,David Ball,4yym5ZJXwvg03d4kyhLVZO,7y9COUDxusQXRjW95vOubE,36,No,44,19742,52,0.648,0.527,4,-8.862,1,0.0515,0.405,0.0,0.0978,0.515,93.93
2769,Firework,Katy Perry,4lCv7b86sLynZbXhfScfm2,6jJ0s89eD6GaHleKKya26X,1,Yes,85,9247204,74,0.638,0.826,8,-4.968,1,0.0479,0.139,0.0,0.0803,0.649,124.072
952,Hide Away,Daya,0uyZ5ckiIUbFZd3P6RWmrj,6Dd3NScHWwnW6obMFbl1BH,23,Yes,78,558950,68,0.885,0.8009999999999999,11,-4.716,0,0.0882,0.225,1.65e-06,0.0733,0.466,95.011
63,This Is Me,Keala Settle & The Greatest Showman Ensemble,45aBsnKRWUzhwbcqOJLwfe,7HV2RI2qNug4EcQqLbCAKS,58,No,82,12198,89,0.284,0.7040000000000001,2,-7.276,1,0.18600000000000005,0.00583,0.000115,0.0424,0.1,191.702
2856,Look It Up,Ashton Shepherd,7qxgBX1BU0B2hwp7NjQV9Y,43eAoOm70bzBUNs4JKP5nE,95,No,31,23709,34,0.736,0.7090000000000001,5,-6.057,0,0.056,0.206,0.0,0.06,0.6579999999999999,90.01799999999999
4660,My Little Girl,Tim McGraw,7a0joWRrLhlaJMSd2rqaMW,6roFdX1y5BYSbp60OTJWMd,35,No,76,1935189,57,0.498,0.635,0,-3.516,1,0.0256,0.247,3.4200000000000005e-05,0.133,0.228,144.476
3149,Miss Me,Drake Featuring Lil Wayne,1U4mweNwisxNj23ffuC9gO,3TVXtAsR1Inumwj472S9r4,15,Yes,100,18311988,61,0.474,0.867,11,-6.027,0,0.557,0.0844,0.0,0.334,0.374,153.939
3567,Down To Earth,Justin Bieber,1q9pBaYcydq7LyYwD8SEBs,1uNFoZAHBGtllmzznpCI3s,79,No,90,20138305,51,0.536,0.727,2,-4.8610000000000015,1,0.0269,0.398,0.0,0.434,0.205,82.03200000000002
2023,Born To Fly,Danielle Bradbery,1rIusB0mmJglKOFmV1iMft,5iqStkZi6QmG8sgQZQrfGN,75,No,62,83543,30,0.525,0.8390000000000001,9,-5.112,1,0.0614,0.0142,0.000149,0.446,0.52,100.08
1910,Tuscan Leather,Drake,4IJ7ZoJ8z8cAIbqYShF3ZZ,3TVXtAsR1Inumwj472S9r4,81,No,100,18311844,60,0.426,0.67,6,-5.424,1,0.444,0.112,0.0,0.207,0.29,71.046
4801,Feels Just Like It Should,Pat Green,4jVipHalgvFVz3Smp4aQID,0EhgpjUqiIIQhM6ZRF4kXX,80,No,52,47337,37,0.6579999999999999,0.742,1,-3.511,1,0.0319,0.39,0.000331,0.125,0.698,123.316
5513,Cold Hard Bitch,Jet,5u6fnmRO5V0PTl5M2Eekeu,5ypxebeHEIXjMtJb17uJlI,55,No,65,255027,62,0.458,0.895,2,-3.972,1,0.0681,0.000219,0.000394,0.106,0.35700000000000004,130.327
6095,Wherever You Will Go,The Calling,5QpaGzWp0hwB5faV8dkbAz,5aMmmNxw4vgpc5XC6hK0zp,5,Yes,66,221175,74,0.5579999999999999,0.7190000000000001,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027
785,Lights Come On,Jason Aldean,4llYMkhHa1w7UAdDFRQcEZ,3FfvYsEGaIb52QPXhg4DcH,43,No,78,2028807,66,0.5670000000000001,0.8390000000000001,6,-4.048,0,0.0698,0.0489,0.0,0.103,0.903,160.062
3672,So Fine,Sean Paul,3qdVKNSeUOiBoFDPv75LrN,3Isy6kedDrgPYoTS1dazA9,50,No,85,1596730,52,0.875,0.843,6,-3.292,0,0.246,0.0299,0.0,0.0552,0.586,136.974
7141,Father Of Mine,Everclear,2hx4ptqsE8dboLH3NCLmaN,694QW15WkebjcrWgQHzRYF,70,No,60,236662,62,0.57,0.94,1,-5.407,1,0.0423,0.00045,7.900000000000001e-05,0.0663,0.68,97.062
6413,Just A Baby Boy,Snoop Dogg Featuring Tyrese & Mr. Tan,6CMr41ezXYJT0nTfT9trMh,08p7B5OtcUuVblvkQIlBhJ,90,No,59,723559,42,0.856,0.7170000000000001,6,-4.3580000000000005,0,0.209,0.0464,0.0,0.355,0.738,94.822
992,Do It Like Me,DLOW,0z9hbAY5d0RhmvZr3DWMPK,2wr9il91kGyzsfs4ypVr02,45,No,41,25142,55,0.883,0.85,10,-4.053,0,0.361,0.308,0.0,0.368,0.711,150.138
5800,Don't Wanna Try,Frankie J,02y3FRLRlmzIpi2y8ZbN2w,3sMYEBy0CZFxedcnm9i9hf,19,Yes,64,162478,47,0.677,0.422,5,-8.443,0,0.0356,0.395,0.0,0.28800000000000003,0.19,130.2
7191,Let Me Let Go,Faith Hill,4HuBioo0RnWcqCDeyg8bGL,25NQNriVT2YbSW80ILRWJa,33,No,67,512597,41,0.5920000000000001,0.49,6,-8.052999999999999,1,0.0241,0.489,0.0,0.0967,0.29,91.775
4201,Give It 2 Me,Madonna,6G7d2cbkZSaAOE0H6K1ohb,6tbjWDEIzxoDsBA1FuhfPW,57,No,77,2072931,45,0.8370000000000001,0.954,8,-3.512,0,0.0414,0.0933,0.000405,0.14300000000000002,0.972,127.019
4343,Do You Hear What I Hear,Carrie Underwood,2BdZLgiRQcxyArUjlxFAx5,4xFUf1FHVy696Q1JQZMTRj,90,No,74,2127806,33,0.29600000000000004,0.505,7,-5.305,1,0.0289,0.594,0.0,0.1,0.135,77.562
4455,Get It Shawty,Lloyd,2a03afRiyAbNAleOByVju4,1Xfmvd48oOhEWkscWyEbh9,16,Yes,68,727384,60,0.825,0.909,5,-4.009,0,0.267,0.133,0.0,0.0508,0.625,128.003
5708,Party To Damascus,Wyclef Jean Featuring Missy Elliott,39oQqEAZkn0ZerKmZnZo5c,7aBzpmFXB4WWpPl2F7RjBe,65,No,72,159852,23,0.691,0.873,8,-3.519,1,0.151,0.125,0.0,0.0913,0.5379999999999999,99.997
4159,You Ain't Got Nuthin,Lil Wayne Featuring Juelz Santana & Fabolous,7fxzl4qyZBDnLkcsfire2j,55Aa2cqylxrFIXC767Z865,81,No,90,5914075,49,0.513,0.501,2,-10.43,1,0.189,0.002,6.2e-06,0.18600000000000005,0.49,105.778
3250,Nightmare,Avenged Sevenfold,4UEo1b0wWrtHMC8bVqPiH8,0nmQIMXWTXfhgOBdNzhGOs,51,No,78,2057320,73,0.5539999999999999,0.949,2,-4.928,1,0.0787,0.00031800000000000003,9.98e-05,0.2,0.233,129.984
1090,Trust,Justin Bieber,00IH8ZjI9ZGB51WRX1Oesj,1uNFoZAHBGtllmzznpCI3s,98,No,90,20138091,55,0.609,0.487,7,-8.443999999999999,0,0.168,0.067,0.0,0.166,0.474,72.67399999999998
7039,Sweet Lady,Tyrese,1Dx8rIZaXzZPvUQRF2j9hB,08p7B5OtcUuVblvkQIlBhJ,12,Yes,59,723562,62,0.588,0.522,9,-6.254,0,0.0383,0.233,0.0,0.24,0.584,66.024
7051,Anything But Down,Sheryl Crow,0nXvEWlc2YvVNztYOM3Y1w,4TKTii6gnOnUXQHyuo9JaD,49,No,66,313459,32,0.623,0.768,4,-6.371,0,0.0332,0.0184,2.15e-06,0.102,0.552,121.233
4825,Breathe (2 AM),Anna Nalick,5auMzVHFr5Zfw6IbKarZ56,4LoM3lMauQ540MW9QiyIcR,45,No,53,61064,65,0.386,0.452,2,-7.715,1,0.0278,0.417,0.0,0.0881,0.287,169.83700000000005
5406,Just Like You,Three Days Grace,1RtnIF8uRwTLxmcR87V6Wo,2xiIXseIJcq3nG7C8fHeBj,55,No,79,1930162,64,0.373,0.737,1,-5.282,1,0.0297,9.4e-06,0.0,0.0696,0.565,177.9
1783,How I Feel,Flo Rida,3et1SjQkOhOSUl9vzfDzlx,0jnsk9HBra6NMjO2oANoPY,96,No,81,5410249,55,0.637,0.955,7,-1.6909999999999998,0,0.112,0.106,0.0,0.422,0.613,127.985
6166,Youth Of The Nation,P.O.D.,0UrWr7Jnu1heq1o99ZwUd0,6KO6G41BBLTDNYOLefWTMU,28,Yes,66,634054,73,0.563,0.86,8,-7.532999999999999,1,0.0621,0.00834,0.0106,0.39,0.517,97.867
5419,Why?,Jadakiss Featuring Anthony Hamilton,58LflM1owDAzQkYIL7ayCX,5pnbUBPifNnlusY8kTBivi,11,Yes,69,308119,50,0.602,0.938,1,-3.378,0,0.238,0.0164,0.0,0.0612,0.562,168.417
288,It Ain't Me,Kygo x Selena Gomez,2jRGYG8U5bJzWOH6FLuzvO,23fqKkggKUBHNkbKtXEls4,10,Yes,88,2722783,63,0.706,0.6559999999999999,0,-5.3210000000000015,1,0.0694,0.0157,0.00015800000000000002,0.062,0.523,114.974
3722,Sugar,Flo Rida Featuring Wynter,4shgvM4ClrZeDiflNJwlGd,0jnsk9HBra6NMjO2oANoPY,5,Yes,81,5410268,56,0.738,0.868,1,-4.15,1,0.0348,0.0371,0.0,0.294,0.199,130.003
4213,Little Miss Obsessive,Ashlee Simpson With Tom Higgenson,0JKuYsEVL82LdZF7FRe1lE,4hqDqHtBlgxXpLXVYf7c8L,96,No,52,237007,29,0.5579999999999999,0.905,4,-3.363,0,0.0986,0.0449,0.0,0.107,0.383,142.183
3147,Don't Go Breaking My Heart,Glee Cast,06F2OS18YE7AzxG9ZaphRh,0SCbttzoZTnLFebDYmAWCm,50,No,77,833521,45,0.638,0.802,5,-5.115,1,0.0319,0.14400000000000002,0.0,0.2,0.609,131.85399999999998
4033,Should've Said No,Taylor Swift,16MVSD0mGI4RMQT83Qzm69,06HL4z0CvFAxyc27GXpf02,33,No,91,11085065,58,0.474,0.773,4,-3.662,0,0.0307,0.0113,0.0,0.254,0.467,167.97400000000005
1428,Trumpets,Jason Derulo,5KONnBIQ9LqCxyeSPin26k,07YZf4WDAMNwqr4jfgOZ8y,14,Yes,87,4707410,72,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.14200000000002
5217,How Could You,Mario,3SjS9Y86t8BiecD1Wq7r4o,20s0P9QLxGqKuCsGwFsp7w,52,No,70,833132,53,0.843,0.48,11,-7.0310000000000015,0,0.14300000000000002,0.0468,0.0,0.081,0.743,122.005
5319,Monday Morning Church,Alan Jackson,0yftAXSqtZoHdgrXjSuZwz,4mxWe1mtYIYfP040G38yvS,54,No,73,712246,32,0.557,0.26,4,-15.062,1,0.0321,0.226,0.0,0.135,0.154,135.922
463,Dirt On My Boots,Jon Pardi,7f08qp3HROTkfrtNpiYGGo,4MoAOfV4ROWofLG3a3hhBN,37,No,73,368763,75,0.685,0.7829999999999999,11,-4.152,1,0.0276,0.116,0.0,0.194,0.525,90.008
3409,"Women Lie, Men Lie",Yo Gotti Featuring Lil Wayne,6jDMlQsmDnKtusidx4P4p8,6Ha4aES39QiVjR0L2lwuwq,81,No,79,1524893,46,0.647,0.767,6,-6.497000000000001,1,0.203,0.00417,0.0,0.103,0.537,157.925
382,Extra Luv,Future Featuring YG,1tlBuoIRrtqFs9bE9dmli5,1RyvyyTE3xzB2ZywiAwp0i,99,No,93,5968143,69,0.831,0.573,4,-6.408,0,0.221,0.188,0.000883,0.109,0.229,100.015
565,The Greatest,Sia Featuring Kendrick Lamar,7xHWNBFm6ObGEQPaUxHuKO,5WUlDfRSoLAfcVSX1WnrxN,18,Yes,88,5791293,80,0.6679999999999999,0.725,1,-6.127000000000002,1,0.266,0.0102,0.000479,0.0561,0.7290000000000001,191.944
3140,B.M.F. (Blowin' Money Fast),Rick Ross Featuring Styles P,35QGdv6aFbIaLM0Ozr3rHt,1sBkRIssrMs1AbVkOJbc7a,60,No,81,1903493,53,0.743,0.86,2,-4.396,1,0.0549,0.017,0.0,0.22,0.333,139.967
810,No,Meghan Trainor,7fCNUWi6uflDTQ08srxMZk,6JL8zeS1NmiOftqZTRgdTz,3,Yes,80,4857809,82,0.8270000000000001,0.6579999999999999,6,-3.846,1,0.0517,0.0224,0.0,0.0417,0.523,115.016
2503,Stupid Hoe,Nicki Minaj,13VDHbpoKlRhtgUaWTE2Ld,0hCNtLu0JehylgoiP8L4Gh,59,No,90,9947653,51,0.883,0.8340000000000001,7,-5.834,1,0.262,0.036000000000000004,0.267,0.156,0.6859999999999999,100.021
5074,Behind These Hazel Eyes,Kelly Clarkson,0AKAxdNkwq9ZxRdW1DN9zW,3BmGtnKgCSGYIUhmivXKWX,6,Yes,78,2840767,62,0.5479999999999999,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.04799999999999
506,Skepta Interlude,Drake,2dfqS3MRtbLZSZA1IL8xY5,3TVXtAsR1Inumwj472S9r4,76,No,100,18311722,62,0.8009999999999999,0.813,7,-6.404,1,0.23,0.0117,3.79e-06,0.157,0.403,129.96200000000002
6765,This Time Around,Hanson,1B0EEeioVP4BN66WVECaUY,0SdiiPkr02EUdekHZJkt58,20,Yes,61,142276,37,0.31,0.8740000000000001,1,-5.09,1,0.115,0.0703,0.0,0.14400000000000002,0.359,163.86
5302,So What The Fuss,Stevie Wonder,3KvGmog1HGP8hb4IFpVDPF,7guDJrEfX3qb6FEbdPA5qi,96,No,77,2413526,29,0.775,0.677,5,-7.342,0,0.206,0.184,0.0,0.0675,0.918,87.949
6808,Private Emotion,Ricky Martin Featuring Meja,1rjHJSGgt10GAtgLrDtHTM,7slfeZO9LsJbWgpkIoXBUJ,67,No,78,2742758,51,0.51,0.726,1,-7.0,1,0.0337,0.265,0.0,0.0911,0.489,146.553
2165,Let Me Love You (Until You Learn To Love Yourself),Glee Cast,2DuDK4tWXGomxtzG7KmqgE,0SCbttzoZTnLFebDYmAWCm,91,No,77,833519,56,0.406,0.177,5,-11.218,1,0.035,0.938,7.8e-05,0.121,0.447,112.853
3878,Shone,Flo Rida Featuring Pleasure P,0xwWgANkivEPqyPBiYXbzi,0jnsk9HBra6NMjO2oANoPY,57,No,81,5410270,33,0.638,0.727,7,-7.385,1,0.237,0.0128,0.0,0.111,0.303,150.064
6438,Look At Us,Sarina Paris,42MVI9N0ikM6m8QgrC1nUu,41gheHlTde3shn2kiwndm7,59,No,24,1394,35,0.818,0.83,1,-7.27,1,0.0327,0.191,0.00253,0.076,0.769,132.97899999999998
5194,Boulevard Of Broken Dreams,Green Day,0MsrWnxQZxPAcov7c74sSo,7oPftvlwr6VrsViSDV7fJY,2,Yes,82,5884384,74,0.29,0.8270000000000001,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.08599999999996
3077,(I've Had) The Time Of My Life,Glee Cast,1wYDz3NuqlGxPnQDX8OuV6,0SCbttzoZTnLFebDYmAWCm,38,No,77,833521,47,0.459,0.77,9,-5.996,1,0.0472,0.0765,0.0,0.0879,0.168,110.705
1240,Coffee,Miguel,5OFKWrKbS8iTIGxgjyHDzW,360IAlyVv4PCEVjgyMZrxK,78,No,85,1523682,63,0.5429999999999999,0.667,8,-7.332999999999998,1,0.0633,0.0165,2.69e-05,0.15,0.196,162.067
1679,#SELFIE,The Chainsmokers,1HOlb9rdNOmy9b1Fakicjo,69GGBxA162lTqCwzJG5jLp,16,Yes,90,6359811,60,0.807,0.916,0,-3.282,1,0.226,0.0134,1.22e-05,0.0787,0.6509999999999999,127.973
176,Go Legend,Big Sean & Metro Boomin Featuring Travis Scott,3wAI7MIQtTgwcRmwchPZBc,0c173mlxpT3dSFRgMO8XPh,67,No,88,3736784,75,0.653,0.5770000000000001,1,-9.018,0,0.116,0.016,0.0,0.203,0.196,150.004
5071,Ella Y Yo,Aventura Featuring Don Omar,6G4U9avyBNEfP0fAIduev3,1qto4hHid1P71emI6Fd8xi,97,No,75,1231957,72,0.732,0.708,9,-7.905,0,0.262,0.534,0.0,0.237,0.7170000000000001,175.924
4128,Gotta Find You,Joe Jonas,2oOCYaGkOpOB5HPo15cEGl,7gbmX8SsfjEjxDMzBi1ZOL,30,No,62,378516,54,0.441,0.74,11,-5.1080000000000005,1,0.0356,0.0712,0.0,0.0806,0.45,82.04899999999998
2632,Here For A Good Time,George Strait,11OFYsUK9EVJsQ6nutH32M,5vngPClqofybhPERIqQMYd,46,No,73,698027,54,0.604,0.773,6,-6.63,1,0.0368,0.0755,3.63e-06,0.11,0.563,127.901
2684,Walk,Foo Fighters,76Je5Wklky23mVoxiRszcN,7jy3rLJdDQY21OgRLCZ9sD,83,No,81,4170047,69,0.231,0.866,9,-5.131,1,0.0517,3.620000000000001e-05,0.000552,0.29,0.191,138.311
3790,Mad,Ne-Yo,6Hn9Uc1mMNfqChXU3txNke,21E3waRsmPlU7jZsS13rcj,11,Yes,81,3189808,66,0.7290000000000001,0.652,0,-5.277,1,0.0311,0.652,0.0,0.115,0.685,129.987
669,Distraction,Kehlani,2wSQyp6VzUopSFBinRo1iD,0cGUm45nv7Z6M6qdXYQGTX,85,No,83,1251518,71,0.66,0.698,5,-6.266,0,0.0467,0.0266,0.0,0.29600000000000004,0.396,120.959
2735,On My Level,Wiz Khalifa Featuring Too $hort,0osPX8TruIebOhKuG6GK8C,137W8MRPWKqSmrBGDBFSop,52,No,88,6644018,66,0.72,0.514,1,-7.108,1,0.132,0.146,0.00713,0.107,0.212,142.98
3590,The Other Side Of The Door,Taylor Swift,0xvsgzM8AtBtRHZm5rav8A,06HL4z0CvFAxyc27GXpf02,23,Yes,91,11085022,46,0.515,0.815,4,-4.259,1,0.0349,0.223,0.0,0.245,0.498,81.921
777,Pink + White,Frank Ocean,3xKsf9qdS1CyvXSMEid6g8,2h93pZq0e7k5yf4dywlkpM,84,No,85,3099196,78,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.5539999999999999,159.738
524,Chantaje,Shakira Featuring Maluma,6mICuAdrwEjh6Y6lroV2Kg,0EmeFodog0BfCgMzAIvKQp,51,No,85,9799837,82,0.852,0.773,8,-2.9210000000000003,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034
5065,Belly Dancer (Bananza),Akon,46PqPlhhW6MAk21IDFNLnx,0z4gvV4rjIZ9wHck67ucSV,30,No,80,1446782,30,0.815,0.471,4,-8.027000000000001,0,0.117,0.0264,0.0,0.261,0.476,100.094
2316,The Fighter,Gym Class Heroes Featuring Ryan Tedder,77ZdAoTHYoF6Umo76HFD4m,4IJczjB0fJ04gs4uvP0Fli,25,Yes,68,795772,60,0.5920000000000001,0.926,7,-3.469,1,0.126,0.0775,0.0,0.187,0.4320000000000001,99.018
4286,You Know I'm No Good,Amy Winehouse,4zQuwW24dweWcaX0fEJkP2,6Q192DXotxtaysaqNPy5yR,77,No,78,4088381,66,0.695,0.809,9,-3.5580000000000003,1,0.0327,0.0159,0.00397,0.0601,0.746,103.447
3225,Mockingbird,Rob Thomas,4L9J2or96xvWhQwWw09fHO,3aBkeBhwadnWMWoVJ2CxJC,95,No,64,222435,49,0.5710000000000001,0.77,0,-5.497999999999998,1,0.0314,0.0534,1.02e-06,0.129,0.613,141.996
5732,This Is How We Do,Big Tymers,3z6WOgxwEcfF9mn4crIQaK,4jWGfUCFeTu5e0wprRhHXR,97,No,52,134700,46,0.94,0.74,2,-4.163,1,0.15,0.0283,3.98e-05,0.0524,0.745,101.032
5453,I Go Back,Kenny Chesney,0Ox458KpvZQ1Kuj9mUNPLL,3grHWM9bx2E9vwJCdlRv9O,32,No,74,1629054,58,0.513,0.805,5,-6.917999999999998,1,0.0466,0.0421,0.0,0.208,0.69,89.963
1359,Like A Cowboy,Randy Houser,2eQQ7YHhROyqSPiMrTOuum,56x8mYvS3cyDGAi8N2FxbB,62,No,65,339229,57,0.511,0.687,1,-4.328,1,0.0326,0.254,2.49e-06,0.108,0.172,139.995
2646,Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber Featuring Usher,3eYnKe0LhQA1B5HEkQaRTP,1uNFoZAHBGtllmzznpCI3s,58,No,90,20138217,42,0.522,0.441,9,-9.436,0,0.0292,0.44,0.0,0.103,0.172,103.231
5861,The Game Of Love,Santana Featuring Michelle Branch,41IShViF79gmulEkIHAjcb,6GI52t8N5F02MxU0g5U69P,5,Yes,72,702130,60,0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818
2750,Under And Over It,Five Finger Death Punch,4QksBPOns9inxD6gaAo4Zc,5t28BP42x2axFnqOOMg3CM,77,No,79,1964743,69,0.468,0.996,11,-3.027,0,0.179,1.41e-05,0.0,0.26,0.094,75.97800000000002
3271,Outta Your Mind,Lil Jon Featuring LMFAO,1H3xDr271erOeSvEvvV3Gg,7sfl4Xt5KmfyDs2T3SVSMK,84,No,75,561968,50,0.878,0.987,8,-1.496,1,0.28,0.234,0.0,0.0446,0.6809999999999999,99.969
4231,What Hurts The Most,Cascada,2yJsLEWV90umAOLn2Fvntq,0N0d3kjwdY2h7UVuTdJGfp,52,No,67,254573,35,0.5720000000000001,0.987,9,-6.4110000000000005,1,0.115,0.0129,1.95e-05,0.31,0.271,142.065
1091,Never Enough,One Direction,7rdP71W8x4UbJ0KAKBACbo,4AK6F7OLvEQ5QYCBNiQWHq,100,No,84,9003430,64,0.579,0.779,4,-1.829,0,0.0512,0.0379,0.0,0.385,0.5870000000000001,164.145
1256,Flicka Da Wrist,Chedda Da Connect,6q5vZHAzu2uSWu7qYKSse0,0KF35OGFXQttk0yWReabtG,94,No,42,18217,51,0.949,0.387,6,-8.798,1,0.35200000000000004,0.043,1.51e-06,0.0578,0.5579999999999999,125.047
